sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode
3,500003,S,L,17000,20,0,0,0,2022-03-02 09:20:07.860111,0,T,1646191800088048817,0
3,500003,B,G,17000,20,0,0,0,2022-03-02 09:20:07.860111,0,T,1646191800088048823,0
3,500003,B,G,17010,19,0,0,0,2022-03-02 09:20:11.880297,0,T,1646191800088048837,0
3,500003,B,G,17005,20,0,19,0,2022-03-02 09:20:11.880297,0,T,1646191800088048837,0
3,500003,B,G,17000,1,0,39,0,2022-03-02 09:20:11.880297,0,T,1646191800088048837,0
3,500003,S,L,17005,20,0,0,0,2022-03-02 09:20:11.880297,0,T,1646191800088048814,0
3,500003,S,L,17010,19,0,1,0,2022-03-02 09:20:11.880297,0,T,1646191800088048806,0
3,500003,S,L,17000,1,1,0,0,2022-03-02 09:20:11.880297,0,T,1646191800088048816,0
3,500003,S,L,17000,45,0,0,0,2022-03-02 09:20:31.452012,3,T,1646191800088048913,0
3,500003,B,L,17000,45,200,155,0,2022-03-02 09:20:31.452012,4,T,1646191800088048909,0
3,500003,B,L,17000,155,200,0,0,2022-03-02 09:20:31.797930,4,T,1646191800088048909,0
3,500003,S,L,17000,155,0,385,0,2022-03-02 09:20:31.797930,3,T,1646191800088048916,0
3,500003,S,L,17020,47,0,0,0,2022-03-02 09:20:56.613915,4,T,1646191800088048905,0
3,500003,B,L,17020,47,0,0,0,2022-03-02 09:20:56.613915,3,T,1646191800088049013,0
3,500003,S,L,17000,1,0,65,0,2022-03-02 09:21:16.701854,3,T,1646191800088049154,0
3,500003,S,L,17000,50,0,15,0,2022-03-02 09:21:16.701854,3,T,1646191800088049154,0
3,500003,S,L,17000,10,0,5,0,2022-03-02 09:21:16.701854,3,T,1646191800088049154,0
3,500003,S,L,17000,5,0,0,0,2022-03-02 09:21:16.701854,3,T,1646191800088049154,0
3,500003,B,L,17000,5,0,0,0,2022-03-02 09:21:16.701854,0,T,1646191800088049116,0
3,500003,B,L,17000,50,0,0,0,2022-03-02 09:21:16.701854,0,T,1646191800088049114,0
3,500003,B,L,17000,1,1,0,0,2022-03-02 09:21:16.701854,0,T,1646191800088049025,0
3,500003,B,L,17000,10,0,0,0,2022-03-02 09:21:16.701854,0,T,1646191800088049115,0
3,500003,S,L,16995,15,0,0,0,2022-03-02 09:21:16.701965,3,T,1646191800088049156,0
3,500003,S,L,16995,90,0,15,0,2022-03-02 09:21:16.701965,3,T,1646191800088049156,0
3,500003,B,L,16995,90,0,0,0,2022-03-02 09:21:16.701965,0,T,1646191800088049012,0
3,500003,B,L,16995,15,0,0,0,2022-03-02 09:21:16.701965,0,T,1646191800088035347,0
3,500003,S,L,17000,1,0,605,0,2022-03-02 09:21:16.730528,3,T,1646191800088049179,0
3,500003,B,L,17000,1,1,0,0,2022-03-02 09:21:16.730528,0,T,1646191800088049175,0
3,500003,B,L,16995,51,51,0,0,2022-03-02 09:21:24.551869,3,T,1646191800088049262,0
3,500003,S,L,16995,51,0,0,0,2022-03-02 09:21:24.551869,4,T,1646191800088049249,0
3,500003,S,L,17005,46,0,0,0,2022-03-02 09:21:24.552041,4,T,1646191800088049235,0
3,500003,S,L,17000,1,1,0,0,2022-03-02 09:21:24.552041,0,T,1646191800088049259,0
3,500003,B,L,17000,1,0,617,0,2022-03-02 09:21:24.552041,3,T,1646191800088049265,0
3,500003,B,L,17005,46,0,571,0,2022-03-02 09:21:24.552041,3,T,1646191800088049265,0
3,500003,B,L,17010,53,0,268,0,2022-03-02 09:21:24.552304,3,T,1646191800088049271,0
3,500003,S,L,17010,53,0,0,0,2022-03-02 09:21:24.552304,4,T,1646191800088049238,0
3,500003,S,L,17015,53,0,0,0,2022-03-02 09:21:24.581240,4,T,1646191800088049239,0
3,500003,B,L,17015,53,0,565,0,2022-03-02 09:21:24.581240,3,T,1646191800088049287,0
3,500003,B,L,17025,1,0,0,0,2022-03-02 09:21:31.661325,3,T,1646191800088073567,0
3,500003,S,L,17025,1,1,0,0,2022-03-02 09:21:31.661325,0,T,1646191800088073533,0
3,500003,S,L,17030,54,0,0,0,2022-03-02 09:21:31.661451,0,T,1646191800088073528,0
3,500003,B,L,17030,54,0,1,0,2022-03-02 09:21:31.661451,3,T,1646191800088073569,0
3,500003,B,L,17035,124,0,0,0,2022-03-02 09:21:31.661573,3,T,1646191800088073570,0
3,500003,S,L,17035,124,0,0,0,2022-03-02 09:21:31.661573,0,T,1646191800088049199,0
3,500003,S,L,17040,54,0,0,0,2022-03-02 09:21:31.661654,0,T,1646191800088073552,0
3,500003,S,L,17045,89,0,11,0,2022-03-02 09:21:31.661654,0,T,1646191800088048821,0
3,500003,B,L,17045,89,0,0,0,2022-03-02 09:21:31.661654,3,T,1646191800088073572,0
3,500003,B,L,17040,54,0,89,0,2022-03-02 09:21:31.661654,3,T,1646191800088073572,0
3,500003,S,L,17010,1,0,0,0,2022-03-02 09:21:32.049787,3,T,1646191800088073592,0
3,500003,B,L,17010,1,1,0,0,2022-03-02 09:21:32.049787,0,T,1646191800088073549,0
3,500003,B,L,17005,1,1,0,0,2022-03-02 09:21:32.079865,0,T,1646191800088073600,0
3,500003,S,L,17005,1,0,0,0,2022-03-02 09:21:32.079865,3,T,1646191800088073602,0
3,500003,S,L,16995,94,0,54,0,2022-03-02 09:21:32.922581,3,T,1646191800088073613,0
3,500003,B,L,16995,94,0,0,0,2022-03-02 09:21:32.922581,0,T,1646191800088073548,0
3,500003,S,L,16990,44,0,148,0,2022-03-02 09:21:32.922647,3,T,1646191800088073615,0
3,500003,B,L,16990,44,0,0,0,2022-03-02 09:21:32.922647,4,T,1646191800088073607,0
3,500003,S,L,16985,15,0,174,0,2022-03-02 09:21:32.922782,3,T,1646191800088073620,0
3,500003,S,L,16985,77,0,97,0,2022-03-02 09:21:32.922782,3,T,1646191800088073620,0
3,500003,B,L,16985,77,0,0,0,2022-03-02 09:21:32.922782,0,T,1646191800088049297,0
3,500003,B,L,16985,15,0,0,0,2022-03-02 09:21:32.922782,0,T,1646191800088035324,0
3,500003,S,L,17015,1,1,0,0,2022-03-02 09:21:33.308402,0,T,1646191800088073629,0
3,500003,B,L,17015,1,0,0,0,2022-03-02 09:21:33.308402,0,T,1646191800088073647,0
3,500003,B,L,16985,1,1,0,0,2022-03-02 09:21:33.338778,0,T,1646191800088073652,0
3,500003,S,L,16985,1,0,0,0,2022-03-02 09:21:33.338778,3,T,1646191800088073654,0
3,500003,S,G,16975,55,0,0,0,2022-03-02 09:21:34.300088,0,T,1646191800088073679,0
3,500003,B,L,16975,55,0,39,0,2022-03-02 09:21:34.300088,0,T,1646191800088049016,0
3,500003,B,L,17000,1,46,454,0,2022-03-02 09:21:34.380871,0,T,1646191800088073681,0
3,500003,S,L,17000,1,1,0,0,2022-03-02 09:21:34.380871,0,T,1646191800088073676,0
3,500003,S,L,17010,1,1,0,0,2022-03-02 09:21:34.409554,0,T,1646191800088073693,0
3,500003,B,L,17010,1,0,3,0,2022-03-02 09:21:34.409554,3,T,1646191800088073697,0
3,500003,S,L,17015,29,0,0,0,2022-03-02 09:21:35.389638,4,T,1646191800088073661,0
3,500003,B,L,17015,29,29,0,0,2022-03-02 09:21:35.389638,3,T,1646191800088073703,0
3,500003,S,L,17005,1,0,0,0,2022-03-02 09:21:36.927861,3,T,1646191800088073726,0
3,500003,B,L,17005,1,1,0,0,2022-03-02 09:21:36.927861,0,T,1646191800088073695,0
3,500003,S,L,17000,45,0,0,0,2022-03-02 09:21:36.928376,3,T,1646191800088073734,0
3,500003,B,L,17000,45,46,409,0,2022-03-02 09:21:36.928376,0,T,1646191800088073681,0
3,500003,B,L,17000,46,46,363,0,2022-03-02 09:21:36.928472,0,T,1646191800088073681,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:36.928472,3,T,1646191800088073735,0
3,500003,S,L,17000,45,0,0,0,2022-03-02 09:21:36.942870,3,T,1646191800088073745,0
3,500003,S,L,17005,1,0,45,0,2022-03-02 09:21:36.942870,3,T,1646191800088073745,0
3,500003,B,L,17000,45,46,318,0,2022-03-02 09:21:36.942870,0,T,1646191800088073681,0
3,500003,B,L,17005,1,1,0,0,2022-03-02 09:21:36.942870,0,T,1646191800088073742,0
3,500003,B,L,17000,46,46,272,0,2022-03-02 09:21:36.943014,0,T,1646191800088073681,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:36.943014,3,T,1646191800088073746,0
3,500003,S,L,17000,1,0,0,0,2022-03-02 09:21:36.957870,3,T,1646191800088073752,0
3,500003,B,L,17000,1,46,271,0,2022-03-02 09:21:36.957870,0,T,1646191800088073681,0
3,500003,B,L,17000,46,46,225,0,2022-03-02 09:21:36.972352,0,T,1646191800088073681,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:36.972352,3,T,1646191800088073753,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:36.986829,3,T,1646191800088073754,0
3,500003,B,L,17000,46,46,179,0,2022-03-02 09:21:36.986829,0,T,1646191800088073681,0
3,500003,B,L,17000,46,46,133,0,2022-03-02 09:21:37.001337,0,T,1646191800088073681,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:37.001337,3,T,1646191800088073756,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:37.015821,3,T,1646191800088073757,0
3,500003,B,L,17000,46,46,87,0,2022-03-02 09:21:37.015821,0,T,1646191800088073681,0
3,500003,B,L,17000,46,46,41,0,2022-03-02 09:21:37.030335,0,T,1646191800088073681,0
3,500003,S,L,17000,46,0,0,0,2022-03-02 09:21:37.030335,3,T,1646191800088073758,0
3,500003,S,L,17000,41,0,0,0,2022-03-02 09:21:37.044857,3,T,1646191800088073761,0
3,500003,B,L,17000,41,46,0,0,2022-03-02 09:21:37.044857,0,T,1646191800088073681,0
3,500003,S,L,16985,30,0,0,0,2022-03-02 09:21:42.657590,4,T,1646191800088073793,0
3,500003,B,L,16985,30,30,0,0,2022-03-02 09:21:42.657590,3,T,1646191800088073794,0
3,500003,B,L,17000,1,0,0,0,2022-03-02 09:21:44.577695,3,T,1646191800088073804,0
3,500003,S,L,17000,1,1,0,0,2022-03-02 09:21:44.577695,0,T,1646191800088073786,0
3,500003,S,L,17005,24,0,0,0,2022-03-02 09:21:44.577929,4,T,1646191800088073778,0
3,500003,B,L,17005,24,0,104,0,2022-03-02 09:21:44.577929,3,T,1646191800088073809,0
3,500003,B,L,17015,81,0,10,0,2022-03-02 09:21:44.578401,3,T,1646191800088073819,0
3,500003,S,L,17015,81,0,0,0,2022-03-02 09:21:44.578401,0,T,1646191800088073787,0
3,500003,B,L,17010,1,0,0,0,2022-03-02 09:21:44.606370,3,T,1646191800088073842,0
3,500003,S,L,17010,1,1,0,0,2022-03-02 09:21:44.606370,0,T,1646191800088073838,0
3,500003,B,G,17050,93,0,46,0,2022-03-02 09:21:45.161928,0,T,1646191800088073875,0
3,500003,B,G,17045,11,0,189,0,2022-03-02 09:21:45.161928,0,T,1646191800088073875,0
3,500003,B,G,17045,50,0,139,0,2022-03-02 09:21:45.161928,0,T,1646191800088073875,0
3,500003,B,G,17055,3,0,43,0,2022-03-02 09:21:45.161928,0,T,1646191800088073875,0
3,500003,B,G,17060,43,0,0,0,2022-03-02 09:21:45.161928,0,T,1646191800088073875,0
3,500003,S,L,17045,11,0,0,0,2022-03-02 09:21:45.161928,0,T,1646191800088048821,0
3,500003,S,L,17055,3,0,0,0,2022-03-02 09:21:45.161928,0,T,1646191800088073839,0
3,500003,S,L,17050,93,0,0,0,2022-03-02 09:21:45.161928,0,T,1646191800088073873,0
3,500003,S,L,17045,50,0,0,0,2022-03-02 09:21:45.161928,4,T,1646191800088073858,0
3,500003,S,L,17060,43,0,1,0,2022-03-02 09:21:45.161928,4,T,1646191800088073872,0
3,500003,B,G,17010,10,0,90,0,2022-03-02 09:21:51.848544,0,T,1646191800088073931,0
3,500003,B,G,17020,90,0,0,0,2022-03-02 09:21:51.848544,0,T,1646191800088073931,0
3,500003,S,L,17020,90,0,28,0,2022-03-02 09:21:51.848544,0,T,1646191800088073929,0
3,500003,S,L,17010,10,0,0,0,2022-03-02 09:21:51.848544,4,T,1646191800088073923,0
3,500003,S,L,17020,22,0,0,0,2022-03-02 09:22:36.294344,4,T,1646191800088073983,0
3,500003,B,L,17020,22,0,78,0,2022-03-02 09:22:36.294344,0,T,1646191800088074015,0
3,500003,B,L,17020,17,0,61,0,2022-03-02 09:22:39.320381,0,T,1646191800088074015,0
3,500003,S,L,17020,17,0,0,0,2022-03-02 09:22:39.320381,3,T,1646191800088074019,0
3,500003,B,G,17030,3,0,0,0,2022-03-02 09:22:39.936914,0,T,1646191800088074020,0
3,500003,S,L,17030,3,0,51,0,2022-03-02 09:22:39.936914,0,T,1646191800088073997,0
3,500003,S,L,17030,51,0,0,0,2022-03-02 09:22:46.101915,0,T,1646191800088073997,0
3,500003,B,L,17030,51,0,0,0,2022-03-02 09:22:46.101915,3,T,1646191800088074022,0
3,500003,B,L,17050,74,0,0,0,2022-03-02 09:23:03.857898,3,T,1646191800088074065,0
3,500003,S,L,17050,74,0,0,0,2022-03-02 09:23:03.857898,4,T,1646191800088074043,0
3,500003,B,L,17055,83,0,0,0,2022-03-02 09:23:03.857950,3,T,1646191800088074066,0
3,500003,S,L,17055,83,0,0,0,2022-03-02 09:23:03.857950,0,T,1646191800088073898,0
3,500003,B,L,17060,480,0,0,0,2022-03-02 09:23:03.858296,3,T,1646191800088074069,0
3,500003,S,L,17060,480,0,520,0,2022-03-02 09:23:03.858296,0,T,1646191800088006388,0
3,500003,S,L,17060,480,0,40,0,2022-03-02 09:23:03.858465,0,T,1646191800088006388,0
3,500003,B,L,17060,480,0,0,0,2022-03-02 09:23:03.858465,3,T,1646191800088074070,0
3,500003,B,L,17060,40,0,0,0,2022-03-02 09:23:03.858557,3,T,1646191800088074071,0
3,500003,S,L,17060,40,0,0,0,2022-03-02 09:23:03.858557,0,T,1646191800088006388,0
3,500003,S,L,17080,5,0,295,0,2022-03-02 09:23:07.405296,0,T,1646191800088073949,0
3,500003,B,G,17080,5,0,0,0,2022-03-02 09:23:07.405296,0,T,1646191800088074112,0
3,500003,B,G,17080,100,0,0,0,2022-03-02 09:23:09.568344,0,T,1646191800088074129,0
3,500003,S,L,17080,100,0,195,0,2022-03-02 09:23:09.568344,0,T,1646191800088073949,0
3,500003,S,L,17080,2,0,193,0,2022-03-02 09:23:21.266032,0,T,1646191800088073949,0
3,500003,B,G,17080,2,0,0,0,2022-03-02 09:23:21.266032,4,T,1646191800088074195,0
3,500003,B,L,17040,1,1,0,0,2022-03-02 09:23:47.731265,0,T,1646191800088074280,0
3,500003,S,G,17040,1,0,0,0,2022-03-02 09:23:47.731265,0,T,1646191800088074282,0
3,500003,S,L,17065,1,1,0,0,2022-03-02 09:23:51.060136,0,T,1646191800088074291,0
3,500003,S,L,17075,4,0,69,0,2022-03-02 09:23:51.060136,0,T,1646191800088074199,0
3,500003,B,G,17065,1,0,4,0,2022-03-02 09:23:51.060136,0,T,1646191800088074298,0
3,500003,B,G,17075,4,0,0,0,2022-03-02 09:23:51.060136,0,T,1646191800088074298,0
3,500003,S,L,17080,81,0,112,0,2022-03-02 09:23:58.199072,0,T,1646191800088073949,0
3,500003,B,G,17080,81,0,0,0,2022-03-02 09:23:58.199072,0,T,1646191800088074303,0
3,500003,B,G,17075,69,0,81,0,2022-03-02 09:23:58.199072,0,T,1646191800088074303,0
3,500003,S,L,17075,69,0,0,0,2022-03-02 09:23:58.199072,0,T,1646191800088074199,0
3,500003,S,L,17080,112,0,0,0,2022-03-02 09:24:11.129663,0,T,1646191800088073949,0
3,500003,B,L,17080,112,0,88,0,2022-03-02 09:24:11.129663,3,T,1646191800088074337,0
3,500003,B,L,17095,100,0,0,0,2022-03-02 09:24:16.227329,3,T,1646191800088074421,0
3,500003,S,L,17095,100,0,0,0,2022-03-02 09:24:16.227329,0,T,1646191800088074045,0
3,500003,B,L,17100,200,600,5790,0,2022-03-02 09:24:30.360819,4,T,1646191800088074437,0
3,500003,B,L,17100,10,600,5990,0,2022-03-02 09:24:30.360819,4,T,1646191800088074437,0
3,500003,S,L,17100,200,0,0,0,2022-03-02 09:24:30.360819,0,T,1646191800088074290,0
3,500003,S,L,17100,10,0,0,0,2022-03-02 09:24:30.360819,0,T,1646191800088035945,0
3,500003,S,L,17110,10,0,108,0,2022-03-02 09:24:33.599103,0,T,1646191800088074424,0
3,500003,B,G,17110,10,0,0,0,2022-03-02 09:24:33.599103,0,T,1646191800088074444,0
3,500003,S,L,17110,1,0,0,0,2022-03-02 09:24:43.018828,3,T,1646191800088074478,0
3,500003,B,L,17110,1,1,0,0,2022-03-02 09:24:43.018828,0,T,1646191800088074475,0
3,500003,B,L,17110,1,1,0,0,2022-03-02 09:24:43.507682,0,T,1646191800088074485,0
3,500003,S,L,17110,1,0,0,0,2022-03-02 09:24:43.507682,3,T,1646191800088094501,0
3,500003,S,L,17110,12,0,0,0,2022-03-02 09:24:46.959331,3,T,1646191800088094532,0
3,500003,B,L,17110,12,32,300,0,2022-03-02 09:24:46.959331,0,T,1646191800088074409,0
3,500003,B,L,17110,12,32,288,0,2022-03-02 09:24:46.974155,0,T,1646191800088074409,0
3,500003,S,L,17110,12,0,0,0,2022-03-02 09:24:46.974155,3,T,1646191800088094538,0
3,500003,S,L,17110,8,0,0,0,2022-03-02 09:24:46.988845,3,T,1646191800088094548,0
3,500003,B,L,17110,8,32,280,0,2022-03-02 09:24:46.988845,0,T,1646191800088074409,0
3,500003,B,L,17110,5,32,275,0,2022-03-02 09:24:47.032955,0,T,1646191800088074409,0
3,500003,S,L,17110,5,0,0,0,2022-03-02 09:24:47.032955,3,T,1646191800088094555,0
3,500003,S,L,17110,3,0,0,0,2022-03-02 09:24:47.061937,3,T,1646191800088094568,0
3,500003,B,L,17110,3,32,272,0,2022-03-02 09:24:47.061937,0,T,1646191800088074409,0
3,500003,B,L,17110,4,32,268,0,2022-03-02 09:24:47.461470,0,T,1646191800088074409,0
3,500003,S,L,17110,4,0,0,0,2022-03-02 09:24:47.461470,3,T,1646191800088094581,0
3,500003,S,L,17110,3,0,0,0,2022-03-02 09:24:47.490380,3,T,1646191800088094594,0
3,500003,B,L,17110,3,32,265,0,2022-03-02 09:24:47.490380,0,T,1646191800088074409,0
3,500003,B,L,17110,3,32,262,0,2022-03-02 09:24:47.519292,0,T,1646191800088074409,0
3,500003,S,L,17110,3,0,0,0,2022-03-02 09:24:47.519292,3,T,1646191800088094601,0
3,500003,S,L,17110,2,0,0,0,2022-03-02 09:24:47.534094,3,T,1646191800088094610,0
3,500003,B,L,17110,2,32,260,0,2022-03-02 09:24:47.534094,0,T,1646191800088074409,0
3,500003,B,L,17110,2,32,258,0,2022-03-02 09:24:47.656509,0,T,1646191800088074409,0
3,500003,S,L,17110,2,0,0,0,2022-03-02 09:24:47.656509,3,T,1646191800088094625,0
3,500003,S,L,17110,2,0,0,0,2022-03-02 09:24:47.671305,3,T,1646191800088094633,0
3,500003,B,L,17110,2,32,256,0,2022-03-02 09:24:47.671305,0,T,1646191800088074409,0
3,500003,B,L,17110,3,32,253,0,2022-03-02 09:24:48.205480,0,T,1646191800088074409,0
3,500003,S,L,17110,3,0,0,0,2022-03-02 09:24:48.205480,3,T,1646191800088094652,0
3,500003,S,L,17110,3,0,0,0,2022-03-02 09:24:48.234157,3,T,1646191800088094660,0
3,500003,B,L,17110,3,32,250,0,2022-03-02 09:24:48.234157,0,T,1646191800088074409,0
3,500003,B,L,17110,2,32,248,0,2022-03-02 09:24:48.263004,0,T,1646191800088074409,0
3,500003,S,L,17110,2,0,0,0,2022-03-02 09:24:48.263004,3,T,1646191800088094668,0
3,500003,S,L,17110,1,0,0,0,2022-03-02 09:24:49.786057,3,T,1646191800088094683,0
3,500003,B,L,17110,1,32,247,0,2022-03-02 09:24:49.786057,0,T,1646191800088074409,0
3,500003,S,L,17135,1,1,0,0,2022-03-02 09:24:57.019816,0,T,1646191800088094727,0
3,500003,B,L,17135,1,0,159,0,2022-03-02 09:24:57.019816,3,T,1646191800088094738,0
3,500003,S,L,17125,32,0,0,0,2022-03-02 09:25:06.046335,3,T,1646191800088094805,0
3,500003,B,L,17125,32,32,280,0,2022-03-02 09:25:06.046335,0,T,1646191800088074409,0
3,500003,B,L,17145,1,0,0,0,2022-03-02 09:25:23.533945,3,T,1646191800088094870,0
3,500003,S,L,17145,1,1,0,0,2022-03-02 09:25:23.533945,0,T,1646191800088094835,0
3,500003,S,L,17150,10,0,0,0,2022-03-02 09:25:23.534255,0,T,1646191800088006002,0
3,500003,B,L,17150,10,0,608,0,2022-03-02 09:25:23.534255,3,T,1646191800088094872,0
3,500003,B,L,17160,540,0,0,0,2022-03-02 09:25:23.534356,3,T,1646191800088094873,0
3,500003,S,L,17160,540,0,260,0,2022-03-02 09:25:23.534356,0,T,1646191800088074459,0
3,500003,S,L,17160,260,0,0,0,2022-03-02 09:25:23.534473,0,T,1646191800088074459,0
3,500003,B,L,17160,260,0,540,0,2022-03-02 09:25:23.534473,3,T,1646191800088094874,0
3,500003,B,G,17190,10,0,0,0,2022-03-02 09:25:24.360431,0,T,1646191800088094919,0
3,500003,S,L,17190,10,0,25,0,2022-03-02 09:25:24.360431,4,T,1646191800088094917,0
3,500003,S,L,17150,1,0,0,0,2022-03-02 09:25:25.276664,3,T,1646191800088094938,0
3,500003,B,L,17150,1,1,0,0,2022-03-02 09:25:25.276664,0,T,1646191800088094915,0
3,500003,S,L,17180,1,1,0,0,2022-03-02 09:25:28.885663,0,T,1646191800088094944,0
3,500003,B,L,17180,1,0,0,0,2022-03-02 09:25:28.885663,3,T,1646191800088094973,0
3,500003,S,L,17190,10,10,0,0,2022-03-02 09:25:29.766821,3,T,1646191800088094991,0
3,500003,B,L,17190,10,10,0,0,2022-03-02 09:25:29.766821,0,T,1646191800088094990,0
3,500003,B,L,17180,1,600,5789,0,2022-03-02 09:25:32.893157,4,T,1646191800088074437,0
3,500003,S,L,17180,1,0,0,0,2022-03-02 09:25:32.893157,3,T,1646191800088095009,0
3,500003,S,L,17180,4,0,0,0,2022-03-02 09:25:32.893476,3,T,1646191800088095016,0
3,500003,B,L,17180,4,600,5785,0,2022-03-02 09:25:32.893476,4,T,1646191800088074437,0
3,500003,B,L,17180,5,600,5780,0,2022-03-02 09:25:32.893522,4,T,1646191800088074437,0
3,500003,S,L,17180,5,0,0,0,2022-03-02 09:25:32.893522,4,T,1646191800088095018,0
3,500003,B,L,17180,4,600,5776,0,2022-03-02 09:25:32.893564,4,T,1646191800088074437,0
3,500003,S,L,17180,4,0,0,0,2022-03-02 09:25:32.893564,3,T,1646191800088095019,0
3,500003,B,L,17180,1,600,5775,0,2022-03-02 09:25:32.908342,4,T,1646191800088074437,0
3,500003,S,L,17180,1,0,0,0,2022-03-02 09:25:32.908342,4,T,1646191800088095028,0
3,500003,S,L,17180,1,0,0,0,2022-03-02 09:25:33.930491,3,T,1646191800088095043,0
3,500003,B,L,17180,1,600,5774,0,2022-03-02 09:25:33.930491,4,T,1646191800088074437,0
3,500003,B,L,17180,585,600,5189,0,2022-03-02 09:25:33.930557,4,T,1646191800088074437,0
3,500003,S,L,17180,585,0,0,0,2022-03-02 09:25:33.930557,3,T,1646191800088095045,0
3,500003,S,L,17180,585,0,0,0,2022-03-02 09:25:33.930605,3,T,1646191800088095046,0
3,500003,B,L,17180,585,600,4604,0,2022-03-02 09:25:33.930605,4,T,1646191800088074437,0
3,500003,S,L,17180,585,0,0,0,2022-03-02 09:25:33.930659,3,T,1646191800088095047,0
3,500003,B,L,17180,585,600,4019,0,2022-03-02 09:25:33.930659,4,T,1646191800088074437,0
3,500003,B,L,17180,2,600,4017,0,2022-03-02 09:25:33.930716,4,T,1646191800088074437,0
3,500003,S,L,17180,2,0,0,0,2022-03-02 09:25:33.930716,4,T,1646191800088095048,0
3,500003,B,L,17180,14,600,4003,0,2022-03-02 09:25:33.945021,4,T,1646191800088074437,0
3,500003,S,L,17180,14,14,0,0,2022-03-02 09:25:33.945021,3,T,1646191800088095053,0
3,500003,B,L,17180,1,600,4002,0,2022-03-02 09:25:34.242880,4,T,1646191800088074437,0
3,500003,S,L,17180,1,0,0,0,2022-03-02 09:25:34.242880,3,T,1646191800088095061,0
3,500003,S,L,17180,618,0,0,0,2022-03-02 09:25:34.530612,3,T,1646191800088095067,0
3,500003,B,L,17180,618,600,3384,0,2022-03-02 09:25:34.530612,4,T,1646191800088074437,0
3,500003,B,L,17200,92,0,0,0,2022-03-02 09:25:35.541320,3,T,1646191800088095090,0
3,500003,S,L,17200,92,0,0,0,2022-03-02 09:25:35.541320,4,T,1646191800088095003,0
3,500003,B,L,17200,10,0,137,0,2022-03-02 09:25:35.541320,3,T,1646191800088095090,0
3,500003,B,L,17200,45,0,92,0,2022-03-02 09:25:35.541320,3,T,1646191800088095090,0
3,500003,S,L,17200,45,0,0,0,2022-03-02 09:25:35.541320,0,T,1646191800088094954,0
3,500003,S,L,17200,10,0,0,0,2022-03-02 09:25:35.541320,0,T,1646191800088074443,0
3,500003,S,L,17185,1,0,0,0,2022-03-02 09:25:36.448563,3,T,1646191800088095114,0
3,500003,B,L,17185,1,1,0,0,2022-03-02 09:25:36.448563,0,T,1646191800088095056,0
3,500003,B,L,17185,1,1,0,0,2022-03-02 09:25:37.101888,0,T,1646191800088095117,0
3,500003,S,L,17185,1,0,0,0,2022-03-02 09:25:37.101888,3,T,1646191800088095122,0
3,500003,B,L,17180,5,600,3379,0,2022-03-02 09:25:37.102182,4,T,1646191800088074437,0
3,500003,S,L,17180,5,0,0,0,2022-03-02 09:25:37.102182,4,T,1646191800088095125,0
3,500003,B,L,17180,40,600,3339,0,2022-03-02 09:25:37.102383,4,T,1646191800088074437,0
3,500003,S,L,17180,40,0,0,0,2022-03-02 09:25:37.102383,3,T,1646191800088095128,0
3,500003,S,L,17180,62,0,0,0,2022-03-02 09:25:37.102419,3,T,1646191800088095129,0
3,500003,B,L,17180,62,600,3277,0,2022-03-02 09:25:37.102419,4,T,1646191800088074437,0
3,500003,S,L,17235,1,1,0,0,2022-03-02 09:25:48.732791,0,T,1646191800088095248,0
3,500003,B,L,17235,1,0,539,0,2022-03-02 09:25:48.732791,3,T,1646191800088095265,0
3,500003,S,L,17230,99,0,8,0,2022-03-02 09:26:02.011223,0,T,1646191800088095388,0
3,500003,B,G,17220,50,0,150,0,2022-03-02 09:26:02.011223,0,T,1646191800088095399,0
3,500003,B,G,17220,50,0,100,0,2022-03-02 09:26:02.011223,0,T,1646191800088095399,0
